"ANO";"CD_ENTRE";"DIA_SEM";"UCOD_DOM";"ZONA_DOM";"SUBZONA_DOM";"MUN_DOM";"CO_DOM_X";"CO_DOM_Y";"ID_DOM";"F_DOM";"FE_DOM";"NO_DOM";"TIPO_DOM";"TOT_FAM";"ID_FAM";"F_FAM";"FE_FAM";"NO_FAM";"COND_MORA";"QT_AUTO";"QT_BICI";"QT_MOTO";"CD_RENFAM";"REN_FAM";"ID_PESS";"F_PESS";"FE_PESS";"NO_PESS";"SIT_FAM";"IDADE";"SEXO";"ESTUDA";"GRAU_INSTR";"OCUP";"SETOR_ATIV";"CD_RENIND";"REN_IND";"UCOD_ESC";"ZONA_ESC";"SUBZONA_ESC";"MUN_ESC";"CO_ESC_X";"CO_ESC_Y";"UCOD_TRAB1";"ZONA_TRAB1";"SUBZONA_TRAB1";"MUN_TRAB1";"CO_TRAB1_X";"CO_TRAB1_Y";"UCOD_TRAB2";"ZONA_TRAB2";"SUBZONA_TRAB2";"MUN_TRAB2";"CO_TRAB2_X";"CO_TRAB2_Y";"ID_VIAG";"F_VIAG";"FE_VIAG";"NO_VIAG";"TOT_VIAG";"UCOD_ORIG";"ZONA_ORIG";"SUBZONA_ORIG";"MUN_ORIG";"CO_ORIG_X";"CO_ORIG_Y";"UCOD_DEST";"ZONA_DEST";"SUBZONA_DEST";"MUN_DEST";"CO_DEST_X";"CO_DEST_Y";"DIST_VIAG";"SERV_PAS_ORIG";"SERV_PAS_DEST";"MOTIVO_ORIG";"MOTIVO_DEST";"MODO1";"MODO2";"MODO3";"MODO4";"MODO_PRIN";"TIPO_VIAG";"H_SAIDA";"MIN_SAIDA";"ANDA_ORIG";"H_CHEG";"MIN_CHEG";"ANDA_DEST";"DURACAO";"TIPO_EST_AUTO";"VALOR_EST_AUTO";"FAIXA_ETARIA";"FAIXA_REN_FAM";"FAIXA_REN_IND";"FAIXA_HORARIA";"VIAG_MODO_ONIBUS";"VIAG_MODO_DIRIG";"VIAG_MODO_PASS";"VIAG_MODO_TREM";"VIAG_MODO_MOTO";"VIAG_MODO_BICI";"VIAG_MODO_APE";"VIAG_MODO_OUTROS";"VIAG_NO_MODOS";"PESS_DIST_TOT";"PESS_DIST_MED";"FAM_DIST_TOT";"FAM_DIST_MED";"PESS_DURACAO_TOT";"PESS_DURACAO_MED";"FAM_DURACAO_TOT";"FAM_VIAG_TOT";"FAM_DURACAO_MED";"PESS_MODO_ONIBUS";"PESS_MODO_DIRIG";"PESS_MODO_PASS";"PESS_MODO_TREM";"PESS_MODO_MOTO";"PESS_MODO_BICI";"PESS_MODO_APE";"PESS_MODO_OUTROS";"PESS_NO_MODOS";"VIAG_MOTIVO_TRAB";"VIAG_MOTIVO_EDUC";"VIAG_MOTIVO_RES";"VIAG_MOTIVO_OUTROS";"PESS_MOTIVO_TRAB";"PESS_MOTIVO_EDUC";"PESS_MOTIVO_RES";"PESS_MOTIVO_OUTROS";"PESS_NO_MOTIVOS";"VIAG_PER_MADRUG";"VIAG_PER_COM_MAN";"VIAG_PER_MANHA";"VIAG_PER_MEIODIA";"VIAG_PER_TARDE";"VIAG_PER_COM_NOI";"VIAG_PER_NOITE";"PESS_PER_MADRUG";"PESS_PER_COM_MAN";"PESS_PER_MANHA";"PESS_PER_MEIODIA";"PESS_PER_TARDE";"PESS_PER_COM_NOI";"PESS_PER_NOITE";"PESS_NO_PERIODOS";"FX_ET_0";"FX_ET_1";"FX_ET_2";"FX_ET_3";"FX_ET_4";"FX_ET_5";"FX_ET_6";"FX_ET_7";"FX_ET_8";"FX_ET_9";"FX_ET_10";"FX_ET_11";"FX_ET_12";"FX_ET_13";"FX_ET_14";"FX_ET_15";"FX_ET_16";"FX_ET_17";"FX_ET_18";"FX_ET_19";"FX_ET_20";"PRESENCA_IDOSO_60_70";"PRESENCA_IDOSO_70";"PRESENCA_FILH_ate4";"PRESENCA_FILH_5a9";"PRESENCA_FILH_10a14";"PRESENCA_FILH_15a19"
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001112";0;32,8;12;1;0;NA;NA;1;1055,86;"100100111201";0;32,8;1;1;26;1;0;2;1;7;1;971,396;NA;0;0;0;NA;NA;1;1;27;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011120103";1;57,65;3;11;1;24;51;1;-46,647;-23,5464;2;23;65;1;-46,6571;-23,5564;1,35887744730082;2;2;3;3;1;0;0;NA;1;1;10;45;3;11;20;1;35;0;0;5;2;3;3;1;0;0;0;0;0;0;0;1;0,09071365;0,00824669545454545;0,09071365;0,00824669545454545;240;21,8181818181818;240;11;21,8181818181818;3;0;0;0;0;0;8;0;2;1;0;0;0;7;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001112";0;32,8;12;1;0;NA;NA;1;1055,86;"100100111201";0;32,8;1;1;26;1;0;2;1;7;1;971,396;NA;0;0;0;NA;NA;1;1;27;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011120104";1;57,65;4;11;2;23;65;1;-46,6571;-23,5564;1;1;27;1;-46,6321;-23,5465;2,88059813627965;2;2;3;3;1;0;0;NA;1;1;11;45;1;12;10;5;25;0;0;5;2;3;4;1;0;0;0;0;0;0;0;1;0,09071365;0,00824669545454545;0,09071365;0,00824669545454545;240;21,8181818181818;240;11;21,8181818181818;3;0;0;0;0;0;8;0;2;1;0;0;0;7;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001112";0;32,8;12;1;0;NA;NA;1;1055,86;"100100111201";0;32,8;1;1;26;1;0;2;1;7;1;971,396;NA;0;0;0;NA;NA;1;1;27;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011120105";1;34,11;5;11;1;1;27;1;-46,6321;-23,5465;1;1;30;1;-46,6321;-23,5465;0;2;2;3;8;11;0;0;NA;11;3;12;30;0;12;35;0;5;0;0;5;2;3;4;0;0;0;0;0;0;1;0;1;0,09071365;0,00824669545454545;0,09071365;0,00824669545454545;240;21,8181818181818;240;11;21,8181818181818;3;0;0;0;0;0;8;0;2;0;0;1;0;7;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001112";0;32,8;12;1;0;NA;NA;1;1055,86;"100100111201";0;32,8;1;1;26;1;0;2;1;7;1;971,396;NA;0;0;0;NA;NA;1;1;27;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011120106";1;34,11;6;11;1;1;30;1;-46,6321;-23,5465;1;1;27;1;-46,6321;-23,5465;0;2;2;8;3;11;0;0;NA;11;3;13;55;0;14;0;0;5;0;0;5;2;3;4;0;0;0;0;0;0;1;0;1;0,09071365;0,00824669545454545;0,09071365;0,00824669545454545;240;21,8181818181818;240;11;21,8181818181818;3;0;0;0;0;0;8;0;2;1;0;0;0;7;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001112";0;32,8;12;1;0;NA;NA;1;1055,86;"100100111201";0;32,8;1;1;26;1;0;2;1;7;1;971,396;NA;0;0;0;NA;NA;1;1;27;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011120107";1;34,11;7;11;1;1;27;1;-46,6321;-23,5465;1;1;16;1;-46,6321;-23,5465;0;2;2;3;3;11;0;0;NA;11;3;15;0;0;15;15;0;15;0;0;5;2;3;5;0;0;0;0;0;0;1;0;1;0,09071365;0,00824669545454545;0,09071365;0,00824669545454545;240;21,8181818181818;240;11;21,8181818181818;3;0;0;0;0;0;8;0;2;1;0;0;0;7;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001112";0;32,8;12;1;0;NA;NA;1;1055,86;"100100111201";0;32,8;1;1;26;1;0;2;1;7;1;971,396;NA;0;0;0;NA;NA;1;1;27;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011120108";1;34,11;8;11;1;1;16;1;-46,6321;-23,5465;1;9;40;1;-46,6397;-23,5455;0,848307253270845;2;2;3;3;11;0;0;NA;11;3;15;30;0;16;0;0;30;0;0;5;2;3;5;0;0;0;0;0;0;1;0;1;0,09071365;0,00824669545454545;0,09071365;0,00824669545454545;240;21,8181818181818;240;11;21,8181818181818;3;0;0;0;0;0;8;0;2;1;0;0;0;7;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001112";0;32,8;12;1;0;NA;NA;1;1055,86;"100100111201";0;32,8;1;1;26;1;0;2;1;7;1;971,396;NA;0;0;0;NA;NA;1;1;27;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011120109";1;34,11;9;11;1;1;27;1;-46,6321;-23,5465;1;1;30;1;-46,6321;-23,5465;0;2;2;3;8;11;0;0;NA;11;3;17;45;0;17;50;0;5;0;0;5;2;3;6;0;0;0;0;0;0;1;0;1;0,09071365;0,00824669545454545;0,09071365;0,00824669545454545;240;21,8181818181818;240;11;21,8181818181818;3;0;0;0;0;0;8;0;2;0;0;1;0;7;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001112";0;32,8;12;1;0;NA;NA;1;1055,86;"100100111201";0;32,8;1;1;26;1;0;2;1;7;1;971,396;NA;0;0;0;NA;NA;1;1;27;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011120110";1;34,11;10;11;1;1;30;1;-46,6321;-23,5465;2;18;526;1;-46,6351;-23,5597;1,06437577190177;2;2;8;4;11;0;0;NA;11;3;18;55;0;19;30;0;35;0;0;5;2;3;6;0;0;0;0;0;0;1;0;1;0,09071365;0,00824669545454545;0,09071365;0,00824669545454545;240;21,8181818181818;240;11;21,8181818181818;3;0;0;0;0;0;8;0;2;0;1;0;0;7;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001112";0;32,8;12;1;0;NA;NA;1;1055,86;"100100111201";0;32,8;1;1;26;1;0;2;1;7;1;971,396;NA;0;0;0;NA;NA;1;1;27;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011120111";1;34,11;11;11;2;18;526;1;-46,6351;-23,5597;1;1;30;1;-46,6321;-23,5465;1,06437577190172;2;2;4;8;11;0;0;NA;11;3;23;0;0;23;25;0;25;0;0;5;2;3;7;0;0;0;0;0;0;1;0;1;0,09071365;0,00824669545454545;0,09071365;0,00824669545454545;240;21,8181818181818;240;11;21,8181818181818;3;0;0;0;0;0;8;0;2;0;0;1;0;7;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001113";1;32,8;13;1;0;NA;NA;1;2534,08;"100100111301";1;32,8;1;1;28;1;0;1;1;7;1;2111,73;NA;0;0;0;NA;NA;1;1;30;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011130101";1;57,65;1;3;1;1;30;1;-46,6321;-23,5465;3;66;168;1;-46,6721;-23,5313;4,59627295122382;2;2;8;9;1;0;0;NA;1;1;13;0;8;13;20;1;20;0;0;5;3;5;4;1;0;0;0;0;0;0;0;1;0,085594;0,0285313333333333;0,085594;0,0285313333333333;70;23,3333333333333;70;3;23,3333333333333;2;0;0;0;0;0;1;0;2;0;0;0;1;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001113";0;32,8;13;1;0;NA;NA;1;2534,08;"100100111301";0;32,8;1;1;28;1;0;1;1;7;1;2111,73;NA;0;0;0;NA;NA;1;1;30;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011130102";1;57,65;2;3;3;66;168;1;-46,6721;-23,5313;1;1;27;1;-46,6321;-23,5465;4,5962729512236;2;2;9;7;1;0;0;NA;1;1;16;0;1;16;40;1;40;0;0;5;3;5;5;1;0;0;0;0;0;0;0;1;0,085594;0,0285313333333333;0,085594;0,0285313333333333;70;23,3333333333333;70;3;23,3333333333333;2;0;0;0;0;0;1;0;2;0;0;0;1;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001113";0;32,8;13;1;0;NA;NA;1;2534,08;"100100111301";0;32,8;1;1;28;1;0;1;1;7;1;2111,73;NA;0;0;0;NA;NA;1;1;30;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011130103";1;34,11;3;3;1;1;27;1;-46,6321;-23,5465;1;1;30;1;-46,6321;-23,5465;0;2;2;7;8;11;0;0;NA;11;3;18;30;0;18;40;0;10;0;0;5;3;5;6;0;0;0;0;0;0;1;0;1;0,085594;0,0285313333333333;0,085594;0,0285313333333333;70;23,3333333333333;70;3;23,3333333333333;2;0;0;0;0;0;1;0;2;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001114";1;32,8;14;1;0;NA;NA;1;291,419;"100100111401";1;32,8;1;1;73;1;0;1;3;9;1;291,419;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010011140100";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;14;1;1;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001115";1;32,8;15;1;0;NA;NA;1;971,396;"100100111501";1;32,8;1;1;20;1;0;1;1;1;1;717,988;NA;0;0;0;NA;NA;1;1;18;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011150101";1;57,65;1;3;1;1;30;1;-46,6321;-23,5465;1;10;14;1;-46,6364;-23,5383;0,789144490450294;2;2;8;7;1;0;0;NA;1;1;14;30;10;15;5;3;35;0;0;4;2;2;5;1;0;0;0;0;0;0;0;1;0,14549827;0,0484994233333333;0,14549827;0,0484994233333333;220;73,3333333333333;220;3;73,3333333333333;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001115";0;32,8;15;1;0;NA;NA;1;971,396;"100100111501";0;32,8;1;1;20;1;0;1;1;1;1;717,988;NA;0;0;0;NA;NA;1;1;18;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011150102";1;49,8;2;3;1;10;14;1;-46,6364;-23,5383;17;129;192;1;-46,6748;-23,4876;5,76905640211956;2;2;7;7;1;0;0;NA;1;1;15;25;5;17;45;15;140;0;0;4;2;2;6;1;0;0;0;0;0;0;0;1;0,14549827;0,0484994233333333;0,14549827;0,0484994233333333;220;73,3333333333333;220;3;73,3333333333333;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001115";0;32,8;15;1;0;NA;NA;1;971,396;"100100111501";0;32,8;1;1;20;1;0;1;1;1;1;717,988;NA;0;0;0;NA;NA;1;1;18;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011150103";1;50,48;3;3;17;129;192;1;-46,6748;-23,4876;1;1;30;1;-46,6321;-23,5465;6,54664152664271;2;2;7;8;1;1;0;NA;1;1;22;15;15;23;0;1;45;0;0;4;2;2;7;2;0;0;0;0;0;0;0;1;0,14549827;0,0484994233333333;0,14549827;0,0484994233333333;220;73,3333333333333;220;3;73,3333333333333;4;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001116";1;32,8;16;1;0;NA;NA;1;1140,33;"100100111601";1;32,8;1;1;18;1;0;1;1;4;1;1055,86;NA;0;0;0;NA;NA;1;1;29;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011160101";1;34,11;1;3;1;1;30;1;-46,6321;-23,5465;1;1;29;1;-46,6321;-23,5465;0;2;2;8;2;11;0;0;NA;11;3;7;50;0;7;55;0;5;0;0;3;2;3;2;0;0;0;0;0;0;1;0;1;0,01613388;0,00537796;0,01613388;0,00537796;30;10;30;3;10;0;0;1;0;0;0;2;0;2;1;0;0;0;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001116";0;32,8;16;1;0;NA;NA;1;1140,33;"100100111601";0;32,8;1;1;18;1;0;1;1;4;1;1055,86;NA;0;0;0;NA;NA;1;1;29;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011160102";1;36,16;2;3;1;1;29;1;-46,6321;-23,5465;1;6;32;1;-46,6298;-23,5542;0,642696796757002;2;2;2;9;4;0;0;NA;4;2;21;0;1;21;10;1;10;0;0;3;2;3;6;0;0;1;0;0;0;0;0;1;0,01613388;0,00537796;0,01613388;0,00537796;30;10;30;3;10;0;0;1;0;0;0;2;0;2;0;0;0;1;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001116";0;32,8;16;1;0;NA;NA;1;1140,33;"100100111601";0;32,8;1;1;18;1;0;1;1;4;1;1055,86;NA;0;0;0;NA;NA;1;1;29;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010011160103";1;34,11;3;3;1;6;32;1;-46,6298;-23,5542;1;1;30;1;-46,6321;-23,5465;0,642696796757105;2;2;9;8;11;0;0;NA;11;3;21;15;0;21;30;0;15;0;0;3;2;3;6;0;0;0;0;0;0;1;0;1;0,01613388;0,00537796;0,01613388;0,00537796;30;10;30;3;10;0;0;1;0;0;0;2;0;2;0;0;1;0;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001117";1;32,8;17;1;0;NA;NA;1;675,753;"100100111701";1;32,8;1;1;26;1;0;1;1;7;1;675,753;NA;0;0;0;NA;NA;2;22;628;1;-46,6506;-23,5637;NA;0;0;0;NA;NA;"10010011170101";1;34,11;1;2;1;1;30;1;-46,6321;-23,5465;2;22;628;1;-46,6506;-23,5637;2,44203237996086;2;2;8;3;11;0;0;NA;11;3;6;10;0;6;50;0;40;0;0;5;1;2;2;0;0;0;0;0;0;1;0;1;0,0505066;0,0252533;0,0505066;0,0252533;60;30;60;2;30;1;0;0;0;0;0;1;0;2;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010011";0;32,8;11;2;31;"1001001117";0;32,8;17;1;0;NA;NA;1;675,753;"100100111701";0;32,8;1;1;26;1;0;1;1;7;1;675,753;NA;0;0;0;NA;NA;2;22;628;1;-46,6506;-23,5637;NA;0;0;0;NA;NA;"10010011170102";1;57,65;2;2;2;22;628;1;-46,6506;-23,5637;1;1;30;1;-46,6321;-23,5465;2,44203237996063;2;2;3;8;1;0;0;NA;1;1;19;20;3;19;40;10;20;0;0;5;1;2;6;1;0;0;0;0;0;0;0;1;0,0505066;0,0252533;0,0505066;0,0252533;60;30;60;2;30;1;0;0;0;0;0;1;0;2;0;0;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;NA;1;1;30;1;-46,6321;-23,5465;"10010012";1;32,8;12;1;1;"1001001201";1;32,8;1;2;1;NA;NA;1;8446,92;"100100120101";1;32,8;1;1;76;2;0;2;6;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010012010100";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;15;5;0;0;0;0;0;0;0;0;0;0;0;0;NA;0,45674503;0,152248343333333;0;NA;210;3;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;0;NA;1;1;30;1;-46,6321;-23,5465;"10010012";0;32,8;12;1;1;"1001001201";0;32,8;1;2;1;NA;NA;1;8446,92;"100100120102";1;32,8;2;3;46;2;0;1;0;0;1;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010012010200";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;9;5;0;0;0;0;0;0;0;0;0;0;0;0;NA;0,45674503;0,152248343333333;0;NA;210;3;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010012";0;32,8;12;1;1;"1001001201";0;32,8;1;2;1;NA;NA;1;8446,92;"100100120103";1;32,8;3;3;37;2;0;3;1;7;1;1689,38;NA;0;0;0;NA;NA;36;179;379;1;-46,4129;-23,5891;NA;0;0;0;NA;NA;"10010012010301";1;34,11;1;3;1;1;30;1;-46,6321;-23,5465;1;7;34;1;-46,6355;-23,5539;0,681132414462293;2;2;8;9;11;0;0;NA;11;3;8;0;0;8;30;0;30;0;0;7;5;4;2;0;0;0;0;0;0;1;0;1;0,45674503;0,152248343333333;0,45674503;0,152248343333333;210;70;210;3;70;2;0;0;0;0;0;1;0;2;0;0;0;1;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010012";0;32,8;12;1;1;"1001001201";0;32,8;1;2;1;NA;NA;1;8446,92;"100100120103";0;32,8;3;3;37;2;0;3;1;7;1;1689,38;NA;0;0;0;NA;NA;36;179;379;1;-46,4129;-23,5891;NA;0;0;0;NA;NA;"10010012010302";1;49,8;2;3;1;7;34;1;-46,6355;-23,5539;36;179;379;1;-46,4129;-23,5891;24,8915224124979;2;2;9;3;1;0;0;NA;1;1;10;0;10;11;30;5;90;0;0;7;5;4;3;1;0;0;0;0;0;0;0;1;0,45674503;0,152248343333333;0,45674503;0,152248343333333;210;70;210;3;70;2;0;0;0;0;0;1;0;2;1;0;0;0;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010012";0;32,8;12;1;1;"1001001201";0;32,8;1;2;1;NA;NA;1;8446,92;"100100120103";0;32,8;3;3;37;2;0;3;1;7;1;1689,38;NA;0;0;0;NA;NA;36;179;379;1;-46,4129;-23,5891;NA;0;0;0;NA;NA;"10010012010303";1;50,48;3;3;36;179;379;1;-46,4129;-23,5891;1;1;30;1;-46,6321;-23,5465;24,5848747534505;2;2;3;8;1;0;0;NA;1;1;15;30;5;17;0;10;90;0;0;7;5;4;5;1;0;0;0;0;0;0;0;1;0,45674503;0,152248343333333;0,45674503;0,152248343333333;210;70;210;3;70;2;0;0;0;0;0;1;0;2;0;0;1;0;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
